#t,px,py,pz,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,accx,accy,accz,trajx,trajy,trajz,trajvx,trajvy,trajvz,Fbz,mx,my,mz,qdx,qdy,qdz,qdw,pxhat,pyhat,pzhat,vxhat,vyhat,vzhat,qxhat,qyhat,qzhat,qwhat,wxhat,wyhat,wzhat
0.212667   3.06228   9.74882  -16.4801   14.3185   1.95714   1.92675 -0.452537 0.0564346 0.0716998  0.887065   1.92503  -1.05224 -0.575677 -0.279213  -7.26683    4.1939  3.07249  9.79261 -16.4636 14.4258 2.27278 1.99729 -4.59111 -0.116924  0.166863 0.0799059 -0.452455 0.0572225  0.069463  0.887235   3.22756    9.8472  -16.4718   14.2921    1.8952   1.98887 -0.395644 0.0521274   0.07302  0.884506   1.68068 -0.705937 -0.481094
0.2175   3.13149   9.75828  -16.4708   14.3169   1.92115    1.9482   -0.4483  0.053882 0.0713528    0.8894   1.67931 -0.708489 -0.479124 -0.348191  -7.15424   3.44541  3.14221  9.80351 -16.4538 14.4249 2.23973 2.02189 -4.78762 -0.374407  0.143946 0.0124881 -0.450765 0.0549525 0.0685524  0.888308   3.29664   9.85636  -16.4622   14.2904   1.86063   2.00552 -0.402713 0.0518014 0.0744405  0.910822  0.899476 -0.408879 -0.466004
0.222333   3.20069   9.76757  -16.4614   14.3155   1.88389   1.96815 -0.444626 0.0521292 0.0708712  0.891385  0.898112 -0.411418 -0.464034 -0.318592  -6.86411   3.59363 3.21193 9.81426 -16.444 14.4239 2.20682 2.04637 -4.6297 -0.357145  0.127217 0.0134546 -0.449075 0.0540869  0.067636  0.889287   3.36571   9.86535  -16.4525   14.2888   1.82745   2.02289 -0.400717 0.0506095 0.0736998   0.91183  0.154758 -0.145312 -0.449746
0.227167   3.26988   9.77667  -16.4518   14.3141   1.84808    1.9887 -0.442678 0.0508979 0.0702003  0.892478  0.153392 -0.147842 -0.447776 -0.292208  -6.49183   3.87538  3.28164  9.82484 -16.4341 14.4229 2.17406 2.07072 -4.39688 -0.324055  0.104251 0.0170229 -0.447388 0.0532385 0.0667205  0.890257   3.43477   9.87418  -16.4427   14.2874   1.79607   2.04162 -0.400404 0.0498813 0.0728305  0.912077 -0.520585 0.0716341 -0.429177
0.232   3.33907   9.78561  -16.4422   14.3129   1.81419   2.01045 -0.442377  0.050126 0.0693737  0.892736 -0.521954  0.069107 -0.427207 -0.269457  -6.08455   4.23748 3.35135 9.83527 -16.424 14.4219 2.14145 2.09494 -4.1242 -0.287052 0.0797888 0.0207105 -0.445675 0.0523996 0.0658071  0.891234   3.50038   9.88009  -16.4329   14.2631   1.76241   2.10384 -0.410674 0.0489888 0.0688321  0.922067  -1.11807  0.235001 -0.402815
0.236833   3.40824   9.79437  -16.4325   14.3118   1.78243   2.03375 -0.443565 0.0497308 0.0684413   0.89224  -1.11987  0.236114 -0.402182  -0.2555 -5.77465  4.63139  3.42105  9.84554 -16.4138 14.4209 2.10898 2.11904 -3.87706   -0.163096 -0.00118504   0.0466267 -0.439807 0.0468216 0.0650623  0.894508   3.56932   9.88861  -16.4227   14.2619    1.7345   2.12623 -0.407949 0.0483034 0.0669809  0.909263  -1.45752  0.234109 -0.346475
0.241667   3.47742   9.80299  -16.4227   14.3107   1.75251   2.05857 -0.446066 0.0496234 0.0674553  0.891074  -1.45933  0.235222 -0.345841 -0.257101   -5.7966   4.66836  3.49075  9.85566 -16.4035 14.4199 2.07665 2.14301 -3.873 -0.0764538 -0.0132554   0.039204 -0.437911 0.0459515 0.0641541  0.895548   3.63825   9.89699  -16.4124   14.2606   1.70649   2.14879 -0.411227   0.04824 0.0661585  0.907848  -1.61652  0.208261 -0.299103
0.2465   3.54659   9.81146  -16.4127   14.3097   1.72249   2.08358 -0.449285 0.0495189 0.0666315  0.889523  -1.61832  0.209373  -0.29847 -0.256726  -5.82713   4.71507  3.56045  9.86562 -16.3931 14.4189 2.04447 2.16686 -3.86904 -0.00370325  -0.0223589    0.030985 -0.435973 0.0450828 0.0632484  0.896602   3.70718   9.90524  -16.4021   14.2594   1.67832   2.17158 -0.414838 0.0481408 0.0654832  0.906258  -1.62401  0.163372 -0.261663
0.251333   3.61575   9.81978  -16.4027   14.3086   1.69235   2.10883  -0.45283 0.0493839 0.0659557  0.887782  -1.62582  0.164482 -0.261029 -0.254532  -5.86121   4.76611  3.63014  9.87542 -16.3826  14.418 2.01242 2.19059 -3.86519 0.0582931 -0.028799 0.0226605 -0.433983 0.0442162 0.0623453  0.897673   3.77466   9.90807   -16.393   14.2521    1.6311   2.28351 -0.462788 0.0503664 0.0692082  0.889865  -1.50429  0.106461 -0.231679
0.256167   3.68491   9.82796  -16.3925   14.3076   1.66207   2.13434 -0.456372 0.0491916 0.0654092  0.886017  -1.50422   0.10597 -0.233648 -0.229931  -7.46576   4.58733  3.69982  9.88507 -16.3719  14.417 1.98052 2.21419 -4.55418   0.561921 -0.0987761 -0.0458535 -0.422153 0.0412362 0.0617673  0.903477    3.84355    9.91596    -16.382     14.251    1.59501    2.30568  -0.462962   0.049755  0.0683216   0.882339  -0.333533 -0.0981027  -0.287086
